@relation wilt-training

@attribute GLCM_pan real
@attribute Mean_Green real
@attribute Mean_Red real
@attribute Mean_NIR real
@attribute SD_pan real
@attribute class {w, n}

@data
124675.0000,202.0000,88.0000,591.0000,40.6271,n
113.1311,201.2941,87.7059,617.9412,29.7455,n
120.4270,229.4902,101.4118,761.8431,16.9282,n
131.7422,214125.0000,91.1875,600.2500,22.5998,n
144.1789,192.6667,87.6667,563.6667,25.8246,n
142.5296,254.5000,116.5294,871.1471,10.1549,n
118.7702,206.7097,87.3226,504.2258,41.5434,n
149.7937,189.5000,80.5000,407.0000,16.4198,n
122.1013,178.1000,77.8000,404.5500,17.0478,n
117.8392,240.2800,103.2400,774.1200,21.0202,n
128.1147,238.0606,105.9394,730.6970,28.7838,n
141.6653,201.3333,90.1333,518.8500,25.8643,n
136.5907,199.9429,83.9143,413.4000,24.2031,n
114.4341,214.8737,96.4105,699.7789,22.8057,n
125.8909,200.0345,89.9310,508.8103,24.6601,n
133.6310,185.0000,73.0000,267.5000,9.5947,n
130.5225,178.9444,76.8472,285.0139,13.0212,n
144.4476,210.6111,92.0556,694.1111,26.5121,n
143.2719,214.7500,90.5000,585.9000,25.7177,n
128.4649,179.0635,77.5238,336.2222,16.2965,n
139.7322,266.0870,119.5652,851.0000,19.3357,n
132.0176,214.9600,94.6000,573.6000,23.5927,n
102.9766,195.5000,91.0000,442.0000,26.2952,n
111.5418,207.4667,96.0000,591.7333,36.1023,n
144.2500,178.8571,81.1429,425.0000,10.2519,n
110.5966,256.2667,113.8667,838.8000,11.9398,n
118.3916,253.6111,117.6111,841.1667,14.8728,n
134.5828,253.0000,114.9815,836.7778,16.2740,n
110.0625,221.7143,98.0000,628.0000,25.8165,n
119.2768,222.8571,100.0000,637.0000,32.5595,n
134.3049,181.6522,78.7391,408.2174,12.0647,n
140.4308,195.8500,86.6500,524.4000,11.2432,n
121.4271,219.1667,93375.0000,583.2917,20.1573,n
126.8875,204.6000,92.0000,572.0000,28.2446,n
133.1147,221.3580,99.4198,717.0864,18.6048,n
126.1279,203.7778,89.5185,567.7407,20.9037,n
118.9190,200.9103,86.2692,565.3846,17.6758,n
164.2188,211.0000,86.0000,678.0000,7.2457,n
128.9399,206.6190,95.3810,650.6667,17.7884,n
140.5817,190.1389,84.6944,397.2778,21.8961,n
115.2063,192.4000,78.3000,451.1000,21.6723,n
135.0664,233.2500,101.4375,699625.0000,17.0375,n
120.3613,238.0000,109.9333,671.6000,50.1537,n
118.5503,202.4000,89.0500,490.5000,36.1648,n
150.2125,227.4000,99.0000,670.0000,19.1000,n
122.2830,251.6744,113.4651,840.3256,18.4924,n
135.7060,229.1111,104.4815,570.6667,32.7734,n
147.4734,213.0000,99.0000,458.0000,16.0641,n
128.4213,226.0000,103.6667,694.7407,48.7204,n
128.7053,235.9200,107.0400,765.7600,29.0502,n
138.0033,204.5789,89.2632,541.3158,25.4833,n
119.0202,217.4255,94.3191,630.0426,21.3686,n
129.1521,190.0149,82.6269,450.0597,22.4621,n
95.8182,220.5556,106.7778,715.5556,10.3184,n
137.0966,211.4000,91.8000,621.4000,30.0138,n
116.6362,224.8588,107.8824,761.6353,20.4579,n
153.9931,222.2222,104.2222,714.6667,30.7607,n
126.3021,226.0000,97.0000,545.0000,37.6253,n
98.6949,254.6471,113.3529,843.3529,23.9583,n
124.2891,262125.0000,122625.0000,815.2500,21.1488,n
100.8990,206.9231,90.1538,522.6154,12.2735,n
114.2695,194.0882,86.7941,483.0588,24.3577,n
123.2083,238.0000,109.0000,774.0000,24.1431,n
133.6667,218.5000,95.5000,651.6667,35.4977,n
98.6170,205.0000,90.6667,507.6667,6.2361,n
94.6127,228.0000,95.3333,686.4444,14.7799,n
140.5217,204.8077,90.6923,593.5385,20.1882,n
118.5360,233.9545,106.0000,740.9545,30.5118,n
143.5625,258.1818,119.6364,897.7273,11.6001,n
117.2521,257.0000,118.4348,929.0000,8.0415,n
119.8718,251.4412,118.6765,884.6618,19.1730,n
133.9271,228.6667,101.0000,562.6667,47.6250,n
134.8348,279.4286,118.9286,912.7143,18.9769,n
126.4444,209.3333,92.3333,596.7778,16.7583,n
140.7102,225.0909,100.2727,672.7273,18.7762,n
134.6225,194.7500,88.3393,440.1429,23.4620,n
141.7268,187.8462,80.3462,415.4615,17.5149,n
105.8271,241.0909,112.1364,857.8636,11.7780,n
121.5656,221.9118,94.9706,465.2941,21.7448,n
144.0472,256.2083,120.1875,835.0208,18.7215,n
117.8845,206.4340,94.4528,452.7547,26.1765,n
106.7089,213.6000,93.4000,627.0000,7.7974,n
136.1905,211.2000,93.8800,589.8800,28.0569,n
119.4783,269375.0000,122.1875,851.7188,14.4101,n
127.2714,267.2623,126.0820,905.6066,16.5806,n
150.4713,214.7273,93.4545,487.1818,16.7865,n
136.1612,210.5263,93.2632,531.2105,18.2146,n
125.4688,188.0000,86.0000,439.0000,12.3161,n
171.8594,233.0000,113.0000,785.0000,12.8525,n
132.2701,226.0909,100.8182,677.1818,31.2084,n
122.4933,207.8947,93.8421,554.0000,10.9850,n
125.9113,208.1846,94.6462,615.3692,17.9623,n
109.0335,259.8929,122.9286,874.5357,24.5387,n
122.8582,213.1538,94.7692,558.1154,15.8581,n
136.0504,215.5806,95.8387,575.2581,36.9767,n
120.1556,221.2273,104.5455,741.2273,16.6454,n
143176.0000,208625.0000,92.5000,609.0000,29.5696,n
109.2483,220.9474,101.9211,716.5000,23.0337,n
110.9375,204.5000,91.7500,596.7500,31.1689,n
143.3510,214.5000,104.5769,723.0385,16.3409,n
132.8229,218.8333,97.1667,715.6667,27.1273,n
135.5298,210.9057,95.6981,459.2075,25.2992,n
137.5717,253.0615,118.1538,870.1692,18.5861,n
108.4531,211.5000,94.4167,574.2500,28.1657,n
103.7445,213.2174,96.2609,611.5652,28.7582,n
136.3238,228.0323,104.8065,757.3871,28.2093,n
140.4531,206.2500,96.5000,569.7500,12.2213,n
124.3584,197.7000,86.8600,439.0200,20.1177,n
142.1073,214.7368,93.5789,573.3421,31.3489,n
117.4018,217.1667,99.1458,538.7500,25.1628,n
123.5262,207.5833,97875.0000,582.6667,23.6553,n
108.7135,223.8333,104.0000,760.0833,33.4971,n
141.3542,230.6667,111.6667,852.3333,18.1146,n
109.1867,251.0000,114.0500,880.0000,20.3776,n
116.6141,218.0435,99.3043,599.2609,26.9596,n
137.4956,205.0986,88.7324,527.2958,27.2745,n
146.5700,199.3462,86.5000,438.4615,18.8229,n
117.1914,224.0000,107.0000,687.7500,28.7189,n
120.1446,205.5833,89.9444,522.5278,23.3617,n
121.4523,212.3276,95.7414,623.6207,23.8343,n
147375.0000,216.7273,100.7273,640.0909,26.6905,n
136.3396,223.9000,102.5500,691.0000,34.4852,n
114.3866,236.4118,114.3529,794.9706,23.3751,n
146.4323,195.6667,91.3333,463.0000,13.1265,n
142.7068,206.0000,91125.0000,559.7083,17.7752,n
155.8672,221.5000,101125.0000,650.0000,16.5336,n
137.3229,238.6667,113.3333,790.5000,34.1341,n
107.2479,248.0667,112.4667,850.2667,15.9811,n
131.6914,206.9545,94.5455,612.5455,18.7141,n
126.0421,210.7083,97.5833,618.7500,17.7670,n
118.2813,221.7143,101.7143,701.4286,25.6451,n
114.3696,233.0000,111.0000,765.0000,13.6707,n
145.6546,221.8947,96.8421,536.3158,29.6173,n
116.5156,222.0000,96.0000,546.2500,39.2552,n
129.2857,204.7442,88.7442,496.4884,34.5972,n
113.0833,217.0000,98.3333,598.0000,18.4932,n
121.4034,230.3636,104.6364,760.2727,25.8044,n
142.1000,222.0000,101.0000,697.0000,51.7958,n
115.4208,209.4000,88.8667,551.9333,22.9483,n
114.6275,200.0938,86.0313,476.0313,32.6708,n
107.0042,212.2667,96.0000,683.3333,17.1845,n
109.8397,216.8889,98.6667,646.8889,27.8573,n
111.8706,217.0217,97.0870,620.5870,31.3199,n
125.9775,210.2143,88.1429,558.6429,29.8962,n
120.3219,217.1333,98.2667,665.9600,24.3614,n
90.8391,222.8182,98.3636,707.1818,17.2746,n
154.4125,211.8000,88.0000,511.4000,15.6793,n
133.4082,210.9070,93.2093,580.6047,20.2420,n
120.9063,209.4000,93.3000,571.8000,36.6771,n
120.5291,227.6923,104.1538,731.1538,18.0718,n
117.3911,256.2571,112.8857,810.9429,17.9090,n
114.5960,246.4400,115.7200,791.0800,26.2830,n
115.7457,252.4138,110.4483,741.5172,25.2825,n
126.8913,247.4348,109.9565,735.9565,33.1030,n
133.4796,224.5405,95.8108,604.0270,22.7875,n
109.3387,259.6977,121.3023,830.4884,24.9209,n
122.8307,222125.0000,100.0000,627.7500,30.0871,n
102.7865,219.5000,100.5000,609.5000,21.4300,n
138.0927,238.4516,106.8065,659.0645,19.5243,n
154.3125,269.0000,122.0000,846.7143,30.1371,n
159.8906,236.5000,106.5000,741.0000,29.0377,n
139.4466,216.8462,100.4615,587.5385,42.4732,n
113.6278,240.0800,110.2400,678.6400,22.0104,n
109.3958,233.8333,113.5000,654.8333,18.5779,n
138.5483,210.5909,98.0909,470.1364,20.3803,n
146.4648,251625.0000,121.5000,817625.0000,30.7561,n
134.4935,223.5517,101.5862,529.3103,23.5339,n
118.3918,247.7500,111.7885,700.5769,25.0487,n
126.0391,232.5000,105.0000,715.5000,35.8118,n
132.2800,211.8182,93.7273,494.4545,25.8626,n
138.2560,203.0769,90.4615,431.3077,20.1653,n
145.7862,199.4000,88.8000,364.0000,12.7059,n
115.4125,199.4000,88.8000,364.0000,9.1520,n
156.6458,250.0000,116.0000,717.0000,19.7793,n
135.5576,210.5161,96.7097,529.4839,21.5724,n
133.1875,225.0714,103.2857,594.7143,27.5412,n
146.7896,238.0000,108.3913,680.6957,29.4408,n
117.9375,214.0000,102.0000,541.0000,18.4035,n
122.2410,236.2308,109.4615,674.3846,16.5838,n
128.9375,246.6667,122.6667,791.0000,20.3361,n
113.2500,231.9000,101.9000,599.6000,20.5436,n
76.3478,213.3333,92.3333,467.3333,15.0849,n
119.0268,201.2857,87.0714,529.7143,34.5476,n
135.1080,228.2727,94.5455,693.0909,25.6695,n
114.9781,241975.0000,110125.0000,733.4500,24.3338,n
140.9231,216.2000,100.4000,534.8000,15.1076,n
119.7327,231.9388,102.5306,688.1429,30.8327,n
141.2308,242.0000,107.3077,739.8462,26.0118,n
142.3465,237.1143,101.5429,667.2857,27.4425,n
147.2188,224125.0000,100375.0000,603.0000,24.0231,n
130.0874,225.2982,104.4737,712.7719,27.2516,n
113.4125,243.0667,110.3333,808.2667,19.0741,n
120.7772,218.6923,100.2051,567.3077,31.8238,n
114.1172,247.2500,116875.0000,713125.0000,27.6360,n
107.9138,224.4828,102.9310,724.6207,18.5799,n
156.0893,250.0000,112.7143,728.8571,23.6453,n
105.3105,230.2813,105.4688,733.0000,19.5234,n
148.4375,233.7059,100.2353,694.4118,27.0284,n
115.6625,230.4000,100.2000,614.2000,12.7373,n
145.6815,216.4762,98.5238,524.5238,20.2939,n
124.0159,236.8283,106.2323,769.6364,21.2308,n
122048.0000,223375.0000,99.7500,707125.0000,8.5696,n
114.4340,249.5000,109.5556,805.3333,30.9944,n
139.7541,236.1429,103.5714,715.7619,29.9254,n
122.4881,222.4590,99.6066,650.4262,27.4688,n
142.5339,215.0417,101.0417,591875.0000,19.7793,n
105.5104,225.5000,97.5000,669.8333,17.6610,n
119.4851,222.3684,95.0000,629.8421,29.2673,n
121.8304,221.3913,98.7391,705.8478,24.0498,n
123.4170,207.9333,90.9778,484.5778,36.5299,n
141.1241,218.5556,98.8889,670.1111,18.5071,n
127.8776,222.8649,97.9189,652.2973,24.1153,n
159.0729,212.0000,95.0000,613.0000,17.2401,n
109.2860,235.4286,102.7500,719.1071,20.2977,n
129.1287,213.3529,94.6471,592.6471,26.5901,n
105.5988,218.2857,97.5238,611.1905,28.1265,n
123.9123,217.9643,96.3036,623.8036,24.4367,n
107.3832,224.9524,103.6190,651.0000,22.8876,n
137.1084,218.1154,94.2692,531.6923,28.0864,n
119.6604,217.7000,99.3000,672.2400,23.6687,n
150.0417,210.0000,92.0000,565.6667,27.8742,n
147.0500,230.0000,95.0000,644.0000,21.1320,n
129.8872,211.9310,95.4483,587.2069,30.4099,n
100.2188,218.5000,95.5000,597.5000,28.7789,n
121.8438,216.7143,98.2857,574.2857,30.0504,n
122.0122,214.8913,92.8478,535.2391,31.2123,n
143.3618,220.8421,99.6316,674.0000,30.2235,n
82.6667,218.0000,98.6667,666.0000,21.8530,n
134.9867,214.6842,90.6842,476.0000,20.1110,n
125.0628,206.8148,91.7778,526.1852,24.2338,n
175.0000,205.6667,98.0000,528.6667,4.9216,n
153.7670,219.9091,97.4545,609.0000,19.2770,n
106.3264,216.7778,92.6667,556.6667,27.5739,n
90.7125,201.2000,96.4000,512.0000,13.0935,n
120.8037,188.0370,87.2222,367.0741,17.9153,n
108.4630,219.9412,98.5882,745.8235,31.7685,n
135.6217,216.3684,99.4211,699.6842,28.7127,n
134.8491,194.0658,82.3947,383.4079,23.9017,n
102.3736,211.4545,91.9091,519.9091,16.2537,n
115.7097,199.7500,83.2500,414.7500,12.4373,n
143.1809,195.2400,84.5600,458.9600,15.4607,n
138.0493,211.4737,92.5789,560.3158,29.2075,n
129.7677,213.5000,94.5000,794.7500,28.4396,n
129.2126,185.2500,75.2500,288.2500,11.5243,n
114.9635,189.5833,83.0000,407.7500,22.7260,n
116.1771,206.1667,95.0000,582.6667,7.3636,n
112.5355,208.4783,86.8261,470.2609,18.0367,n
133.7247,206.8500,88.0500,436.8500,30.9176,n
145.5208,216.0000,98.5000,691.0000,23.3214,n
128.7976,188.3810,78.8095,405.1587,13.8059,n
108.2396,214.3333,99.0000,662.6667,12.4421,n
133.1732,187.8833,81.9500,400.9500,19.7707,n
119.7620,192.4231,85.2692,454.2692,29.6157,n
143.3844,202.3000,84.0000,458.1000,12.4258,n
133.2920,209.1311,90.4262,526.3934,24.0880,n
110.1563,203.0000,84.0000,452.0000,24.2762,n
114.6319,214.6667,89.0000,537.0000,26.8374,n
117.0352,224.5200,97.4000,577.3200,23.5010,n
136.3884,187.0000,83.5217,372.0435,13.3359,n
130.2432,203.1667,88.3889,522.6806,28.0760,n
155.1133,199875.0000,87.7500,479.9375,14.3351,n
142.4913,210.4444,93.1667,456.7778,20.6823,n
108.8219,213.8000,95.0500,571.9000,16.1527,n
112.7741,211.6316,97.1579,569.8947,30.3060,n
133.8714,211.1923,94.4615,555.1154,24.8960,n
129.7844,193.4286,84.8095,469.4286,9.0361,n
117.1875,197.6923,87.4615,510.5385,21.8556,n
118.5356,224.0000,104.7813,686.4063,19.5423,n
108.5734,219.0000,98.7826,596.2609,16.1379,n
153.0278,225.7778,103.4444,699.1111,13.9841,n
139.1921,226.5263,103.8421,618.8421,28.9505,n
134.8114,238.4545,105.9091,680.3182,18.4489,n
114195.0000,217.7600,93.8000,604.5600,32.5552,n
130.7000,224.5200,99.1600,637.6400,31.3137,n
134.7023,210.2727,95.4646,444.0000,25.0761,n
121.3524,216.1485,97.7030,685.2376,36.9922,n
125.3006,211.5310,96.0619,504.0619,32.4077,n
125.3638,227.8815,104.2296,643.1407,28.0098,n
134.7429,222.2727,102.3636,664.4773,43.2639,n
136.9129,211.4571,96.0286,491.8429,28.3922,n
131.2794,207.3000,93.9000,479.6000,13.1149,n
127.7510,227.5699,104.0215,791.4086,33.5591,n
107.8646,223.0000,108.0000,719.7778,24.9649,n
125.6743,228.7273,96.9091,598.1818,38.8399,n
117.6901,208.1707,95.1463,486.8293,29.1675,n
131.7122,213.1731,99.2308,635.1538,25.6260,n
110.9453,223.7500,104.7500,595.2500,18.8199,n
145.3625,223.8000,104.2000,586.6000,26.5134,n
135.2575,187.5616,84.7397,313.4932,25.6892,n
110.7736,189.3000,90.5000,423.1000,29.7194,n
132.8676,217.6792,99.3396,439.3019,24.2836,n
123.5166,219.3947,100.8684,457.5526,30.7190,n
140.6831,197.5652,91.1739,475.3043,17.2330,n
139.7708,201.5455,92.8182,502.1818,12.4735,n
132.9063,209.8462,90.9808,564.5385,38.2490,n
134.8206,231.2424,100.4242,712.3636,15.4016,n
123.3849,196.6000,87.5000,308.1500,19.0024,n
117.3352,219.2609,108.6087,632.0435,40.1128,n
120.6089,243.0842,109.7158,835.9053,31.0327,n
121.5503,202.4444,89.5278,535.2778,38.8332,n
115.9385,225.0476,100.7619,716.9762,27.7581,n
109.5625,236.8000,110.3000,647.2000,16.3061,n
122.4267,230.2889,105.5889,735.5111,28.6139,n
136.0121,212.8387,90.8065,584.4516,29.7450,n
120.7626,222.9091,95.3636,660.2000,29.4807,n
144.6384,215.5000,87.4286,590.9286,23.1168,n
132.3443,226.4848,99.8384,692.4343,30.1911,n
136.7898,210.3333,92.8095,596.7143,25.7199,n
121.9789,204.8182,97.1818,535.5455,37.2287,n
116.8538,224.2692,96.6538,744.8974,24.0990,n
133.0697,203.1132,91.6226,432.1887,25.7113,n
143.3646,196.6667,85.3333,388.0000,20.1777,n
145.3259,207.2857,96.4286,571.5714,25.8145,n
132.5566,220.1429,99.7013,679.6234,27.5951,n
126.7934,223.1311,98.1148,584.9508,33.9395,n
103.7895,223.0000,100.0000,596.5000,12.4466,n
145625.0000,208.0000,86625.0000,458.2500,23.3345,n
127.9334,227.0385,104.5385,554.2308,30.3350,n
154.9375,207.3333,87.6667,647.0000,11.0818,n
120.6277,211.1304,92.9565,622.0000,29.9688,n
107.0809,228.3529,110.9412,756.5882,27.2139,n
116.8239,204.4286,92.7143,394.6429,20.8143,n
111.6324,232.5882,102.2941,569.5294,14.8671,n
117.8081,238.2264,101.2642,643.8868,29.5526,n
133.2241,203.4713,91.5159,514.8726,29.3227,n
134.0307,227.5455,100.6364,589.8182,26.2516,n
117.5276,226.7500,105625.0000,636625.0000,31.3588,n
137.9267,234.1379,113.5172,778.9655,39.6899,n
123.6176,246.2745,113.6667,774.4510,20.3004,n
125.9800,212.3617,96.1702,615.6383,33.3144,n
117.0189,214.2529,99.6322,683.1724,32.9546,n
152.0069,213.4444,100.4444,718.5556,31.2580,n
147.9261,200.1818,95.6364,420.8182,21.0501,n
110.9034,214.7273,97.6364,548.3636,39.2207,n
130.1940,214.0222,95.5444,450.1000,20.9851,n
139.9819,219.5000,98.8947,741.6316,24.3142,n
128.8981,241.8594,112.7188,752.7500,29.1092,n
115.9601,234.5185,103.2963,644.8889,42.3208,n
131.0137,197375.0000,85.2500,383375.0000,35.5189,n
139.7448,236875.0000,107.5000,532.2500,25.7058,n
123.4265,217.0256,99.8547,623.6239,24.0253,n
95.8571,248.1429,116.2857,805.4286,15.6636,n
128.6205,237.7857,98.6429,610.5000,15.8494,n
136.3874,212.4286,99.2857,652.7143,51.9662,n
119.9308,218.8929,96.3571,756.7857,34.1109,n
123.3959,228.4794,104.0464,540.9845,27.3191,n
103.8516,224.0833,100.9167,650375.0000,20.1370,n
108.5828,244.5789,112.8421,709.2632,26.3300,n
127.0879,205.9000,94.3778,515.9333,32.6689,n
137.5034,201.8261,88.7391,481.3913,17.1571,n
124.5938,210.0000,94.0000,562.5000,56.7969,n
133.3086,220.1935,97.0645,593.8065,16.2540,n
136.5545,217.9286,94.9286,739.2143,34.5050,n
136.4229,188.4815,87.0000,527.0370,9.8913,n
136.7747,207.5217,97.1739,594.0435,30.9803,n
127.6952,224.0841,103.2617,720.7383,35.5617,n
131.1800,186.2500,79.5000,384.0000,16.3811,n
145.0787,219.6296,102.2593,507.6296,27.4102,n
158.9127,239.2500,111.7500,748.2500,17.9021,n
114.5208,226875.0000,103.0833,725.0000,28.5287,n
123.5503,223.8000,99.2000,649.2500,14.5254,n
144.9602,226.0000,101.0000,611.0000,21.4002,n
122.9372,223.1500,103.6333,601.8167,30.3822,n
136.4263,228.1935,106.0806,605.1452,29.1497,n
129.2979,229.6667,102.4000,593.4000,29.6771,n
118.3174,247.6979,111.0938,830.7813,22.7890,n
115.9719,227.5306,101.5102,674.5102,24.5773,n
138.1827,243.1282,111.6667,790.7692,26.4096,n
112.7132,230.8448,108.3793,746.2586,25.6747,n
122.0091,233.7655,106.6345,662.2621,41.0416,n
143.3828,220.4667,100.9000,685.9000,19.6918,n
137.2223,194.8289,84.3158,387.6974,25.9883,n
122.0980,227.0313,104.4792,585.1354,28.6487,n
134.4170,241.6111,107.5556,704.6111,31.1179,n
121.9952,208.2308,94.4231,630.4423,25.3009,n
151.2500,233.0000,112.0000,763.0000,29.6413,n
144.5402,234.2727,110.0000,639.9091,26.3486,n
113.9344,237.5714,104.5102,737.4082,25.0462,n
142.3039,216.2414,100.6207,668.7931,29.4918,n
117.4647,199.3913,82.5652,344.8696,18.5070,n
120.8950,212.4000,94.0000,535.1333,14.8937,n
143.0382,230.5000,106.3158,724.9211,24.2513,n
150.7437,216.5500,98.8000,522.3000,22.0327,n
104.1198,213.1667,102.3333,693.8333,27.1512,n
137.6256,195.9048,86.7262,473.0119,26.2734,n
131.9886,217.7273,98.4091,536.9545,32.7500,n
146.4704,203.3529,94.9412,433.2353,21.1546,n
128.2032,208.6000,96.7273,454.0727,21.0979,n
121.2369,214.9333,98.1000,490.6778,27.7527,n
119.7504,234.0397,108.2384,687.8477,34.1217,n
135.4913,192.7816,83.8046,369.2529,19.5852,n
141.0324,184.8413,81.9841,351.4444,13.6845,n
127.1870,233.5333,102.0000,737.6000,17.9827,n
123.2829,193.1852,88.7037,464.1667,38.5881,n
117.1355,186.9273,82.5818,337.0000,31.5490,n
136.2743,199.0000,88.0345,412.1724,17.7493,n
127.7454,209.1818,96.3818,570.2000,41.6122,n
128.6358,181.2133,81.1600,294.7600,17.6018,n
130.1642,190.6023,82.9091,347.2841,15.5683,n
127.5313,227.9286,107.9286,615.5000,27.2495,n
140.5219,218.0125,100175.0000,564575.0000,30.8432,n
132.1375,182.2222,92.7407,381.0370,35.2319,n
136.4582,187.1864,78.9492,325.2542,15.8262,n
129.7038,182.3721,74.8837,292.6744,13.4059,n
129.1865,225.1290,102.4435,661.6452,27.9790,n
105.9844,181.2500,76.7500,351.2500,42.0742,n
112.2234,221.2400,103.1600,627.1600,22.8440,n
140.6754,227.8333,103.4167,524.4167,24.7503,n
132.5235,228.1721,101.6967,644.8770,18.8155,n
146.3972,207.3333,90.5000,537.1111,19.9193,n
136.6198,196.7719,88.0702,481.2632,21.0520,n
106.0086,201.0000,85.8182,579.0000,18.8774,n
116.4324,224.4052,100.2418,710.5033,29.0446,n
132.1233,214.8519,95.0741,679.4074,26.7575,n
121.8924,215.1667,94.1667,602.9444,24.0924,n
131.8702,206.6308,92.2615,462.1385,31.0466,n
130.3122,194.0370,84.4815,554.5926,17.4496,n
113.6108,208.1364,90.6818,635.4091,36.2779,n
141.6572,205.5500,90.4500,558.3500,40.3932,n
120.2338,211.7792,95.4545,583.4416,34.5384,n
136.7545,215.4286,95.0000,594.3571,23.8289,n
117.9581,212.5714,96.8571,700.1905,20.1650,n
118.7172,202.0800,91.9200,563.6400,46.5514,n
117.8825,201.2632,90.0000,447.9737,25.4807,n
128.6960,197.4091,93.0000,522.7727,25.5110,n
129.4369,196.4211,89.5000,401.9737,16.9925,n
127.1474,256.6836,146.2070,441.3789,22.9915,n
123.8731,226.3882,107.5263,532.8355,28.7592,n
126.7616,215.5385,99.7094,469.3675,21.6335,n
127.7637,255.0526,139.0947,376.8421,18.4757,n
133.7202,208.0161,93.4597,449.2581,17.9772,n
124.3773,228.5342,110.0274,556.2603,26.8761,n
126.1689,221.0833,106.5417,507.0000,13.8892,n
133.6582,227.7347,104.9796,440.8163,18.2630,n
114.8125,208.5000,94.5000,474.3889,23.1274,n
137.9044,244.8205,128.7692,446.1538,16.9401,n
113.4744,227.4375,106.7656,517.9219,22.1340,n
132.5204,216.4706,100.9412,481.7059,30.7840,n
131.8655,226.3802,103.4793,542.5620,18.1345,n
148.2031,223.9167,104.5000,402.0000,18.0801,n
140.2259,227.0886,103.1646,538.6962,27.7776,n
116.1786,233.9091,112.0455,626.5227,30.9620,n
140.4318,227.6364,112.2727,593.8182,38.3097,n
128.4642,235.8404,115.9043,513.4149,20.0835,n
132.7910,203.1200,87.5867,333.3867,21.6754,n
112725.0000,224.7000,107.6000,433.9000,27.5283,n
103.4830,231.8182,112.4545,599.7273,27.5879,n
149.3459,210.7000,98.4000,385.6000,15.3834,n
131.8706,220.2500,97.0278,456.3333,34.2957,n
146.2878,212.6333,97.6667,457.6333,15.2266,n
120.5009,227.1509,108.9151,612.6509,22.5910,n
119.4645,240.9022,116.0000,576.5000,27.9726,n
118.3860,225.4444,108.3333,528.4444,17.1723,n
133.3437,247.0252,132.7479,450.7479,22.8277,n
132.0855,202.9259,93.1852,389.2778,19.2059,n
155125.0000,235.0000,116.3333,649.0000,20.2838,n
118.9428,243.8893,127.6640,489.8893,19.8752,n
112.9210,255.4746,144.4407,506.1017,21.5535,n
153.5848,260.1429,151.5714,486.5714,19.0286,n
129.0547,232.5429,116.1500,464.5786,23.4168,n
126.3738,221125.0000,104625.0000,507875.0000,22.5866,n
183.2813,209.0000,93.0000,588.0000,14.5000,n
153.7461,251.0625,133625.0000,499375.0000,12.5721,n
130.8951,238.8056,118.1389,527.5556,26.4744,n
138.5236,211.5500,94.3000,409675.0000,30.1743,n
114.9244,240.2031,116.8438,602.1719,26.7404,n
119.2519,278.1385,170.0615,405.8769,19.0656,n
111.8095,246.8276,131.8966,479.6897,13.0186,n
133.5343,210.0455,98.1364,523.8636,26.9692,n
107.9191,251.1765,129.8824,518.1176,27.4781,n
126.1379,233.8915,110.8372,572.9845,20.2752,n
